date,date,date,date,date,date,OT,OT,OT
9.824163,11.9253,48.26796,4049.340202,-0.038272,54.597773,6.759982,2.518271,0.0
9.853986,11.96789,48.26422,4045.762996,-0.036084,54.60709,6.75159,2.515145,0.0
9.883774,12.010454,48.260696,4042.1898,-0.034158,54.616426,6.743013,2.51195,0.0
9.913526,12.052983,48.257351,4038.620755,-0.032507,54.625794,6.734278,2.508696,0.0
9.943242,12.095483,48.254163,4035.056003,-0.031129,54.635177,6.725413,2.505393,0.0
9.972928,12.137956,48.251096,4031.495684,-0.030034,54.644582,6.716444,2.502052,0.0
10.002582,12.180402,48.248131,4027.939902,-0.029215,54.654014,6.707399,2.498683,0.0
10.032205,12.222822,48.245237,4024.388758,-0.028676,54.663468,6.698305,2.495295,0.0
10.06181,12.265199,48.241593,4020.844096,-0.043391,54.62946,6.689936,2.492177,-18.768856
10.091425,12.307513,48.235821,4017.308513,-0.072187,54.555327,6.683596,2.489815,-37.999999
10.121071,12.34976,48.227179,4013.782507,-0.101192,54.481202,6.679982,2.488469,-37.999999
10.150745,12.391936,48.215651,4010.264678,-0.130364,54.407049,6.679099,2.48814,-37.999999
10.180444,12.434034,48.201225,4006.753618,-0.159665,54.332839,6.680951,2.48883,-37.999999
10.210173,12.476061,48.183898,4003.247914,-0.18905,54.258533,6.685539,2.490539,-37.999999
10.239925,12.518017,48.163667,3999.746133,-0.218473,54.184091,6.692867,2.493269,-37.999999
10.269709,12.559908,48.140537,3996.24684,-0.247895,54.109496,6.702933,2.497019,-37.999999
10.299514,12.601718,48.114512,3992.748575,-0.277259,54.034699,6.715739,2.501789,-37.999999
10.329354,12.643457,48.085608,3989.249874,-0.30653,53.959666,6.731283,2.50758,-37.999999
10.359221,12.685123,48.053822,3985.749251,-0.335666,53.884361,6.749583,2.514397,-37.999999
10.389117,12.726722,48.019044,3982.244977,-0.364613,53.808736,6.77075,2.522282,-37.999999
10.419039,12.768241,47.981467,3978.735647,-0.393326,53.732778,6.794645,2.531184,-37.999999
10.448989,12.809688,47.9411,3975.219774,-0.421764,53.656436,6.821264,2.5411,-37.999999
10.478965,12.851062,47.897975,3971.695847,-0.44989,53.579683,6.850599,2.552028,-37.999999
10.508969,12.892365,47.852148,3968.162345,-0.47765,53.50248,6.882642,2.563965,-37.999999
10.539006,12.933588,47.803644,3964.617762,-0.505003,53.424796,6.917383,2.576907,-37.999999
10.569067,12.974744,47.752518,3961.060573,-0.531905,53.346595,6.954809,2.590849,-37.999999
10.599157,13.015824,47.698827,3957.489248,-0.558314,53.267838,6.994905,2.605786,-37.999999
10.629278,13.056824,47.642617,3953.902257,-0.584192,53.188493,7.037656,2.621712,-37.999999
10.659426,13.097752,47.583944,3950.298077,-0.609492,53.108525,7.083041,2.638619,-37.999999
10.689601,13.138604,47.522882,3946.67518,-0.634167,53.027896,7.131039,2.6565,-37.999999
10.719807,13.179378,47.459497,3943.032037,-0.658174,52.946572,7.181625,2.675344,-37.999999
10.750043,13.220079,47.393855,3939.367125,-0.681474,52.864522,7.234769,2.695142,-37.999999
10.780301,13.260695,47.326031,3935.678931,-0.704028,52.781711,7.29044,2.715881,-37.999999
10.810596,13.30124,47.256111,3931.965948,-0.725791,52.698101,7.348601,2.737547,-37.999999
10.840924,13.341708,47.18417,3928.226678,-0.746731,52.613662,7.409213,2.760127,-37.999999
10.871271,13.382089,47.110301,3924.459633,-0.766792,52.528355,7.472231,2.783603,-37.999999
10.901655,13.422389,47.034597,3920.66335,-0.785942,52.442153,7.537604,2.807956,-37.999999
10.932075,13.462616,46.957151,3916.836369,-0.804153,52.355023,7.605279,2.833167,-37.999999
10.962522,13.502752,46.878037,3912.977007,-0.821357,52.266922,7.675212,2.859218,-37.999999
10.992997,13.542804,46.79732,3909.082409,-0.837495,52.177784,7.747419,2.886117,-37.999999
11.023499,13.582774,46.715162,3905.152741,-0.852563,52.087611,7.821721,2.913797,-37.999999
11.054036,13.622656,46.631691,3901.186662,-0.866543,51.996386,7.898038,2.942227,-37.999999
11.08461,13.662455,46.547009,3897.182867,-0.879386,51.904077,7.976285,2.971376,-37.999999
