date,date,date,date,date,date,OT,OT,OT
16.172826,14.244215,41.029616,2969.662006,-0.356066,59.004843,9.323088,3.473096,41.999999
16.19223,14.277965,41.002307,2964.800946,-0.384538,59.189303,9.328353,3.475057,41.999999
16.211499,14.311733,40.972948,2959.943255,-0.413047,59.374186,9.336284,3.478011,41.999999
16.230633,14.345516,40.941547,2955.087535,-0.441541,59.559542,9.346868,3.481954,41.999999
16.249632,14.379309,40.908108,2950.232381,-0.469965,59.745423,9.360094,3.486881,41.999999
16.268494,14.413112,40.872656,2945.376374,-0.498255,59.931878,9.375944,3.492786,41.999999
16.287214,14.446931,40.835199,2940.518104,-0.52636,60.118952,9.394399,3.499661,41.999999
16.305808,14.480751,40.795763,2935.65615,-0.554237,60.306703,9.415434,3.507497,41.999999
16.324256,14.514589,40.754363,2930.789054,-0.581825,60.495178,9.43904,3.516291,41.999999
16.342563,14.548437,40.710951,2925.915016,-0.609053,60.684466,9.465294,3.526071,41.999999
16.360726,14.582293,40.665649,2921.032886,-0.635877,60.874581,9.494034,3.536778,41.999999
16.378762,14.616159,40.6185,2916.141255,-0.662245,61.065575,9.525224,3.548397,41.999999
16.396655,14.650034,40.569537,2911.238727,-0.688114,61.25749,9.558822,3.560913,41.999999
16.414405,14.683917,40.51881,2906.323917,-0.713427,61.450385,9.594783,3.574309,41.999999
16.432018,14.71781,40.466376,2901.395459,-0.738139,61.644297,9.633057,3.588567,41.999999
16.449496,14.751711,40.412277,2896.451987,-0.7622,61.839274,9.673591,3.603667,41.999999
16.466833,14.785616,40.356563,2891.492162,-0.785553,62.03536,9.716328,3.619588,41.999999
16.484026,14.819526,40.2993,2886.51467,-0.808156,62.23261,9.761205,3.636306,41.999999
16.501075,14.853445,40.24055,2881.518211,-0.829969,62.431062,9.808158,3.653797,41.999999
16.517984,14.887373,40.180374,2876.501512,-0.850945,62.630756,9.857114,3.672034,41.999999
16.534755,14.921306,40.118835,2871.46333,-0.871038,62.831739,9.907999,3.69099,41.999999
16.551381,14.955239,40.056006,2866.402452,-0.890204,63.034053,9.960733,3.710635,41.999999
16.567879,14.989167,39.992816,2861.315036,-0.885644,63.178393,10.014008,3.730482,29.639124
16.584296,15.023066,39.93179,2856.193007,-0.82929,63.191538,10.064187,3.749174,0.0
16.600685,15.056912,39.87491,2851.032237,-0.771644,63.204677,10.108392,3.765642,0.0
16.617036,15.090703,39.822244,2845.835628,-0.712874,63.217812,10.146456,3.779822,0.0
